alltid	AB	A2
alltjämt	AB	A2
alltmer	AB	A2
alltså	AB	A2
allvar	NN_NEU	B1
allvarlig	JJ	B1
allvarsam	JJ	A2
allätare	NN_UTR	A1
allé	NN_UTR	A1
alm	NN_UTR	A1
almstrid	NN_UTR	B1
alp	NN_UTR	A1
alpin	JJ	A2
altaisk	JJ	B1
altan	NN_UTR	A1
altare	NN_NEU	A1
alternativ	NN_NEU	A1
alternativ	JJ	A1
aluminiumburk	NN_UTR	B2
amatör	NN_UTR	A2
amatörteater	NN_UTR	A2
amazon	NN_UTR	A1
ambassad	NN_UTR	A1
ambassadör	NN_UTR	B2
ambition	NN_UTR	B1
ambitiös	JJ	A2
ambivalens	NN_UTR	A2
ambulans	NN_UTR	A1
amerikabiljett	NN_UTR	A1
amerikabrev	NN_NEU	A1
amerikaemigrant	NN_UTR	A1
amerikan	NN_UTR	A1
amerikansk	JJ	A1
amiral	NN_UTR	B1
amma	NN_UTR	A1
amma	VB	A1
ammunition	NN_UTR	B1
amortering	NN_UTR	A1
ana	VB	A1
anabol	JJ	B1
analfabet	NN_UTR	A1
analys	NN_UTR	A2
analysera	VB	A2
analytisk	JJ	A2
anamma	VB	A2
anapest	NN_UTR	A2
anatomi	NN_UTR	A1
and	NN_UTR	A1
anda	NN_UTR	A1
andas	VB	B1
ande	NN_UTR	A1
andel	NN_UTR	A1
andelslägenhet	NN_UTR	B1
andetag	NN_NEU	A1
andfådd	JJ	B1
andlig	JJ	B1
andning	NN_UTR	A1
andra	JJ	A1
andrageneration	NN_UTR	B1
andrahandskontrakt	NN_NEU	B1
andraspråk	NN_NEU	A1
anfalla	VB	B1
anfallsspelare	NN_UTR	B1
anföra	VB	A2
anföring	NN_UTR	A2
anföringstecken	NN_NEU	B2
anförtro	VB	B1
ange	VB	A1
angelägen	JJ	A2
angelägenhet	NN_UTR	A2
angivelse	NN_UTR	B1
anglosachsisk	JJ	A1
anglosaxisk	JJ	A2
angripa	VB	A1
angränsa	VB	B1
angå	VB	A1
angöra	VB	A2
anhängare	NN_UTR	A1
anhålla	VB	B1
anhörig	JJ	A1
animation	NN_UTR	A2
aning	NN_UTR	A1
anka	NN_UTR	A1
ankarsmedja	NN_UTR	B1
ankdamm	NN_UTR	A1
anklaga	VB	A2
anklagelse	NN_UTR	A1
anknyta	VB	B1
anknytning	NN_UTR	A1
ankomst	NN_UTR	A1
ankra	VB	A1
anledning	NN_UTR	A2
anlita	VB	B1
anlägga	VB	B1
anlända	VB	A1
anmäla	VB	A1
anmälare	NN_UTR	A1
anmälningsavgift	NN_UTR	B1
anmärkning	NN_UTR	A2
anmärkningsvärd	JJ	B1
annandag	NN_UTR	A1
annanstans	AB	B1
annars	AB	A2
annex	NN_NEU	A1
annons	NN_UTR	A1
annonsera	VB	B1
annonsör	NN_UTR	A1
annorlunda	AB	-1
annorlunda	JJ	B1
anonym	JJ	A1
anonym	AB	A1
anonymitet	NN_UTR	A1
anordna	VB	A1
anordning	NN_UTR	A2
anpassa	VB	A2
anpassning	NN_UTR	B1
anpassningsfas	NN_UTR	B1
anpassningsförmåga	NN_UTR	B1
anse	VB	A1
anseende	NN_NEU	A2
ansenlig	JJ	A1
ansikte	NN_NEU	A1
ansiktsförlamning	NN_UTR	B1
ansiktslyftning	NN_UTR	B1
ansiktsuttryck	NN_NEU	A1
ansjovis	NN_UTR	A1
anslag	NN_NEU	B1
anslagstavla	NN_UTR	A1
ansluta	VB	A1
anspelning	NN_UTR	A1
anspråk	NN_NEU	B1
anspråkslös	JJ	A1
anstalt	NN_UTR	A1
anstränga	VB	B1
ansträngning	NN_UTR	B1
anställa	VB	B1
anställd	NN_UTR	A1
anställning	NN_UTR	A1
anställningsintervju	NN_UTR	B1
anställningstid	NN_UTR	A2
anstöt	NN_UTR	A2
ansvar	NN_NEU	B1
ansvara	VB	A2
ansvarskänsla	NN_UTR	A2
ansvarstagande	JJ	B1
ansöka	VB	A1
ansökan	NN_UTR	A1
ansökning	NN_UTR	A2
ansökningsbrev	NN_NEU	A2
ansökningsbrev	NN_UTR	A1
ansökningsformulär	NN_NEU	A1
ansökningsskrivande	NN_NEU	B1
anta	VB	A1
antabus	NN_UTR	A2
antagligen	AB	B1
antal	NN_NEU	A1
anteckna	VB	B1
anteckning	NN_UTR	B1
anteckningsbok	NN_UTR	A2
antibiotikum	NN_NEU	B1
antik	NN_UTR	B1
antikvariat	NN_NEU	A1
antikvarisk	JJ	B1
antropolog	NN_UTR	B1
antyda	VB	B1
antydning	NN_UTR	A1
anvisning	NN_UTR	A1
använda	VB	A1
användare	NN_UTR	A1
användbar	JJ	A2
användning	NN_UTR	A2
apa	NN_UTR	A1
apache	NN_UTR	A1
apelsin	NN_UTR	A1
apelsinjuice	NN_UTR	A1
apelsinträd	NN_NEU	A1
apostel	NN_UTR	A1
apotek	NN_NEU	A1
apotekare	NN_UTR	A2
app	NN_UTR	A1
apparat	NN_UTR	A1
apparatur	NN_UTR	B1
applikation	NN_UTR	A1
applåd	NN_UTR	A1
applådera	VB	A1
approach	NN_UTR	A2
april	NN_UTR	A1
aprilhäxa	NN_UTR	A1
aprilskämt	NN_NEU	A1
aptit	NN_UTR	A1
aptitretande	JJ	A2
ar	NN_UTR	A1
ar	NN_NEU	A1
arab	NN_UTR	A1
arabisk	JJ	A1
arabiska	NN_UTR	B2
arbeta	VB	A1
arbetarbarn	NN_NEU	A1
arbetare	NN_UTR	A1
arbetareparti	NN_NEU	B1
arbetarhem	NN_NEU	A1
arbetarklass	NN_UTR	A1
arbetarkrets	NN_UTR	B1
arbetarparti	NN_NEU	B1
arbete	NN_NEU	A1
arbetsam	JJ	A1
arbetsbeskrivning	NN_UTR	B1
arbetsdag	NN_UTR	A1
arbetserfarenhet	NN_UTR	A1
arbetsfördelning	NN_UTR	B1
arbetsförmedling	NN_UTR	A1
arbetsförmåga	NN_UTR	B1
arbetsgemenskap	NN_UTR	B1
arbetsgivare	NN_UTR	B1
arbetskamrat	NN_UTR	A1
arbetskapacitet	NN_UTR	A1
arbetsklimat	NN_NEU	B1
arbetskostnad	NN_UTR	B1
arbetskraft	NN_UTR	A1
arbetskraftsinvandring	NN_UTR	B1
arbetslag	NN_NEU	A1
arbetsledare	NN_UTR	B1
arbetslinje	NN_UTR	A1
arbetsliv	NN_NEU	B1
arbetslivserfarenhet	NN_UTR	B1
arbetslivsområde	NN_NEU	B2
arbetslunch	NN_UTR	A1
arbetslös	JJ	A1
arbetslöshet	NN_UTR	A1
arbetsmarknad	NN_UTR	B1
arbetsmaskin	NN_UTR	A1
arbetsnarkoman	NN_UTR	B2
arbetspass	NN_NEU	B1
arbetsplats	NN_UTR	A1
arbetsrum	NN_NEU	A1
arbetssituation	NN_UTR	B1
arbetsstad	NN_UTR	B1
arbetsstatistik	NN_UTR	A2
arbetssökande	JJ	A1
arbetstagare	NN_UTR	A1
arbetstakt	NN_UTR	B1
arbetstelefon	NN_UTR	A1
arbetstempo	NN_NEU	A2
arbetstid	NN_UTR	A1
arbetstillstånd	NN_NEU	A1
arbetstjänst	NN_UTR	A1
arbetsuppgift	NN_UTR	A1
arbetsvecka	NN_UTR	B1
arbetsverksam	JJ	B2
arena	NN_UTR	A1
arendalsvarv	NN_NEU	A1
arg	AB	A1
arg	JJ	A1
argentinsk	JJ	A2
argument	NN_NEU	B1
argumentation	NN_UTR	B1
argumentera	VB	B1
argumenterande	NN_NEU	B1
ark	NN_NEU	A1
ark	NN_UTR	A1
arkaisk	JJ	B2
arkeolog	NN_UTR	B1
arkeologisk	JJ	B1
arkitekt	NN_UTR	B1
arkitektkontor	NN_NEU	B1
arkitektur	NN_UTR	B1
arkiv	NN_NEU	A1
arkivera	VB	A2
arkivering	NN_UTR	A1
arm	NN_UTR	A1
arm	JJ	A1
armanikostym	NN_UTR	B1
armband	NN_NEU	A1
armbandsur	NN_NEU	A1
armbåge	NN_UTR	A1
armera	VB	B1
armhävning	NN_UTR	B1
armhåla	NN_UTR	A1
armmuskel	NN_UTR	B1
armod	NN_NEU	A1
armstöd	NN_NEU	A2
armé	NN_UTR	A1
arrangemang	NN_NEU	A1
arrangera	VB	A1
arrangör	NN_UTR	A1
arrest	NN_UTR	A2
arrestera	VB	A1
arrogant	JJ	A2
art	NN_UTR	A1
artad	JJ	A1
artig	JJ	A2
artikel	NN_UTR	A1
artikelförfattare	NN_UTR	B1
artikelserie	NN_UTR	A2
artist	NN_UTR	A1
artistisk	JJ	A1
artistliv	NN_NEU	A2
artrikedom	NN_UTR	A2
arv	NN_NEU	A1
arvord	NN_NEU	A2
arvsmonarki	NN_UTR	B2
arvtagare	NN_UTR	A1
as	NN_UTR	A1
asa	VB	A1
asagud	NN_UTR	A1
asfalt	NN_UTR	A1
asgård	NN_UTR	A1
asiatisk	JJ	A1
ask	NN_UTR	A1
aska	NN_UTR	A1
askkopp	NN_UTR	A1
askonsdag	NN_UTR	A1
askunge	NN_UTR	A1
aspekt	NN_UTR	B1
assimilera	VB	B2
assistent	NN_UTR	A1
assistera	VB	A1
association	NN_UTR	A2
asstillverkning	NN_UTR	A1
assyrisk	JJ	A1
astma	NN_UTR	A1
astronom	NN_UTR	B1
astronomi	NN_UTR	A1
astråkig	JJ	A2
ateist	NN_UTR	B1
atmosfär	NN_UTR	A1
atp	NN	A1
attack	NN_UTR	A2
attackera	VB	B1
attiralj	NN_UTR	A1
attityd	NN_UTR	A1
attraktiv	JJ	A2
au	NN_UTR	A1
augusti	NN_UTR	A1
augustimorgon	NN_UTR	A1
auktion	NN_UTR	B1
auktionshus	NN_NEU	B1
auktoritet	NN_UTR	B1
auktoritär	JJ	B1
aula	NN_UTR	A1
australisk	JJ	A1
autentisk	JJ	B1
autograf	NN_UTR	A1
automat	NN_UTR	A2
automatik	NN_UTR	A1
automatisering	NN_UTR	B1
automatisk	JJ	A2
automobil	NN_UTR	A1
av	AB	A1
avancera	VB	B1
avancerad	JJ	B2
avbeställa	VB	A1
avbeställningsservice	NN_UTR	A2
avbetalning	NN_UTR	A1
avbilda	VB	A1
avbrott	NN_NEU	A1
avbryta	VB	A1
avböja	VB	A1
avbön	NN_UTR	A1
avdelning	NN_UTR	A1
avdelningschef	NN_UTR	B2
avdelningssköterska	NN_UTR	B1
avdrag	NN_NEU	A1
aveny	NN_UTR	A1
avfall	NN_NEU	A1
avfolkningsbygd	NN_UTR	A1
avfyra	VB	B1
avfärd	NN_UTR	A1
avfärda	VB	B1
avgaser	NN_UTR	A1
avge	VB	A1
avgift	NN_UTR	A1
avgiftsfri	JJ	A1
avgrund	NN_UTR	A1
avgränsa	VB	A1
avgång	NN_UTR	B1
avgöra	VB	B1
avhandling	NN_UTR	B2
avhängig	JJ	A1
avhålla	VB	A2
avi	NN_UTR	A1
avkoppling	NN_UTR	A1
avlasta	VB	B1
avleda	VB	A1
avledning	NN_UTR	B1
avlida	VB	B1
avlusa	VB	B1
avlägga	VB	B1
avlägsen	JJ	A1
avläsa	VB	A1
avlång	JJ	A1
avlösa	VB	A2
avmattning	NN_UTR	A1
avocado	NN_UTR	A2
avokado	NN_UTR	A2
avresehall	NN_UTR	A1
avrunda	VB	B1
avrätta	VB	A2
avsaknad	NN_UTR	A1
avse	VB	B1
avseende	NN_NEU	B1
avsevärd	AB	B1
avsides	AB	A2
avsikt	NN_UTR	A1
avsiktlig	JJ	B1
avskaffa	VB	A1
avsked	NN_NEU	A1
avskilja	VB	A1
avsky	VB	A1
avskyvärd	JJ	B2
avskärma	VB	A1
avslag	NN_NEU	B1
avslappnad	JJ	A1
avsluta	VB	A1
avslutning	NN_UTR	A1
avslutningsfras	NN_UTR	A1
avslutningsvis	AB	A1
avslöja	VB	B1
avsnitt	NN_NEU	A1
avspegla	VB	B1
avspela	VB	A1
avspänd	JJ	A1
avspändhet	NN_UTR	B1
avspärra	VB	A1
avstava	VB	A1
avstavning	NN_UTR	A1
avstyra	VB	A1
avstå	VB	A1
avstånd	NN_NEU	A1
avståndstagande	NN_NEU	A2
avsätta	VB	A1
avta	VB	A1
avteckna	VB	B1
avtryck	NN_NEU	A1
avträde	NN_NEU	A1
avtvinga	VB	B1
avundsjuk	JJ	B1
avundsjuka	NN_UTR	B1
avvakta	VB	A1
avverka	VB	B1
avvika	VB	A1
avvikelse	NN_UTR	A1
axel	NN_UTR	A1
aztekisk	JJ	B1
babian	NN_UTR	A2
baby	NN_UTR	A1
back	NN_UTR	A1
backa	VB	A2
backe	NN_UTR	A1
backpacker	NN_UTR	B1
backpackerturist	NN_UTR	B1
backspegel	NN_UTR	A1
backväxel	NN_UTR	A2
bacon	NN_NEU	B1
bad	NN_NEU	A1
bada	VB	A1
badkar	NN_NEU	A1
badrum	NN_NEU	A1
badrumsskåp	NN_NEU	B1
badstrand	NN_UTR	A1
bagage	NN_NEU	A1
bagageutrymme	NN_NEU	A2
bageri	NN_NEU	A1
baggensfjärd	NN_UTR	A1
bak	NN_NEU	A1
bak	AB	A1
baka	VB	A1
bakben	NN_NEU	A1
bakfram	AB	B1
bakgrund	NN_UTR	A1
bakhjul	NN_NEU	A1
bakifrån	AB	A1
bakkropp	NN_UTR	A1
baklänges	AB	A1
bakre	JJ	A1
baksida	NN_UTR	A1
baksäte	NN_NEU	A2
bakterie	NN_UTR	A1
bakåt	AB	A1
bal	NN_UTR	A1
bala	VB	A1
balans	NN_UTR	B1
balett	NN_UTR	A1
balja	NN_UTR	A1
balk	NN_UTR	A1
balkong	NN_UTR	A2
balkongblomma	NN_UTR	A2
ball	AB	-1
ballad	NN_UTR	A1
ballong	NN_UTR	A1
ballongfärd	NN_UTR	B1
baltisk	JJ	A1
ban	NN_UTR	A1
bana	NN_UTR	A1
banal	JJ	B1
banan	NN_UTR	A1
bananliknande	JJ	A1
bananmos	NN_NEU	A1
bananskal	NN_NEU	B1
banaväg	VB	A2
banco	NN_UTR	A2
band	NN_NEU	B1
bandage	NN_NEU	A2
bandy	NN_UTR	A1
bank	NN_UTR	A1
banka	VB	A1
bankaffär	NN_UTR	A2
bankfack	NN_NEU	A1
bankomatkort	NN_NEU	A1
bankärende	NN_NEU	A2
banlinje	NN_UTR	A1
bannlysa	VB	A1
banta	VB	A1
bantningskur	NN_UTR	A1
bantningsmetod	NN_UTR	A2
bantningstips	NN_NEU	A2
bantuspråk	NN_NEU	A1
banvaktarställe	NN_NEU	B1
banvall	NN_UTR	A1
bar	NN_UTR	A1
bar	JJ	A1
bara	AB	-1
barack	NN_UTR	A1
baracklänga	NN_UTR	A1
barbarisk	JJ	A1
barfota	JJ	A1
barfotabarn	NN_NEU	A1
bark	NN_UTR	A1
barkbit	NN_UTR	A1
barm	NN_UTR	A1
barn	NN_NEU	A1
barnafödande	NN_NEU	A2
barnbarn	NN_NEU	A1
barnbidrag	NN_NEU	A1
barnbok	NN_UTR	A1
barnboksfigur	NN_UTR	A1
barnboksförfattare	NN_UTR	A1
barnbokslitteratur	NN_UTR	A1
barndom	NN_UTR	A1
barndomkultur	NN_UTR	B1
barndomshem	NN_NEU	A1
barndomsvän	NN_UTR	A1
barndop	NN_NEU	A1
barnfamilj	NN_UTR	A1
barnflicka	NN_UTR	A1
barnhem	NN_NEU	A1
barnkammare	NN_UTR	A1
barnkläder	NN_UTR	A1
barnlös	JJ	A1
barnmorska	NN_UTR	A1
barnomsorg	NN_UTR	A1
barnpassning	NN_UTR	A1
barnpiga	NN_UTR	A1
barnprogram	NN_NEU	A1
barnsadel	NN_UTR	A1
barnsben	NN_NEU	A1
barnsjukdom	NN_UTR	A1
barnslig	JJ	A1
barnstol	NN_UTR	A1
barntidning	NN_UTR	A1
barnuppfostran	NN_UTR	A1
barnvagn	NN_UTR	A1
barnvakt	NN_UTR	A1
barpianist	NN_UTR	B2
barrträd	NN_NEU	A1
barrunda	NN_UTR	A1
bartender	NN_UTR	A2
bas	NN_UTR	A1
basar	NN_UTR	A1
basera	VB	B1
basker	NN_UTR	A1
basket	NN_UTR	A1
basketkompis	NN_UTR	A1
baskisk	JJ	A1
bassäng	NN_UTR	A1
bast	NN_NEU	A1
basta	VB	A1
bastu	NN_UTR	A1
bastubad	NN_NEU	B1
basutbildning	NN_UTR	A2
batong	NN_UTR	A1
batteri	NN_NEU	A1
be	VB	A1
bearbeta	VB	B1
bearnaisesås	NN_UTR	A2
bebis	NN_UTR	A1
bebisspråk	NN_NEU	A1
bebygga	VB	B1
becquerel	NN_UTR	B2
bedra	VB	A1
bedriva	VB	A1
bedyra	VB	A1
bedöma	VB	B1
bedömning	NN_UTR	B1
bedömningskriterium	NN_UTR	B2
bedöva	VB	A2
bedövning	NN_UTR	A2
bedövningsspruta	NN_UTR	B2
befalla	VB	A1
befara	VB	B1
befattning	NN_UTR	B1
befogenhet	NN_UTR	B1
befolka	VB	A1
befolkning	NN_UTR	A1
befolkningsförändring	NN_UTR	A2
befolkningsmässig	JJ	B1
befria	VB	A1
befrielse	NN_UTR	A1
befruktning	NN_UTR	B1
befrämja	VB	B1
befäl	NN_NEU	B1
befästa	VB	A1
begagna	VB	A1
begrava	VB	A1
begravning	NN_UTR	A1
begravningsbyrå	NN_UTR	B1
begravningskort	NN_NEU	B2
begravningståg	NN_NEU	B1
begrepp	NN_NEU	A1
begripa	VB	A1
begriplig	JJ	A1
begränsa	VB	A2
begränsning	NN_UTR	A1
begynna	VB	A1
begynnelse	NN_UTR	A1
begär	NN_NEU	B1
begära	VB	A1
begå	VB	B1
begåva	VB	A1
begåvning	NN_UTR	B1
behaga	VB	A1
behagfull	JJ	A1
behaglig	JJ	A2
behandla	VB	A2
behandling	NN_UTR	A1
behov	NN_NEU	B2
behärska	VB	B1
behålla	VB	A1
behörig	JJ	A2
behörighet	NN_UTR	A2
behöva	VB	A1
beige	JJ	A1
bejaka	VB	A1
bejubla	VB	A1
bekant	JJ	A1
bekanta	VB	A1
bekantskap	NN_UTR	A1
beklaga	VB	A1
bekostnad	NN_UTR	A1
bekräfta	VB	B1
bekräftelse	NN_UTR	A2
bekväm	JJ	A1
bekvämlighet	NN_UTR	A2
bekymmer	NN_NEU	B1
bekymra	VB	B1
bekämpa	VB	A1
bekänna	VB	A1
bekännelse	NN_UTR	A1
belasta	VB	A1
belastning	NN_UTR	A1
belgisk	JJ	A1
belopp	NN_NEU	A1
beloppsgräns	NN_UTR	B1
belysa	VB	B1
belägen	JJ	A1
belägg	NN_NEU	B1
belåna	VB	A1
belåten	JJ	A1
belöna	VB	A1
belöning	NN_UTR	A2
bemanningsföretag	NN_NEU	B1
bemästra	VB	B1
bemöta	VB	A1
bemötande	NN_NEU	A1
ben	NN_NEU	A1
benediktinmunk	NN_UTR	B1
bensin	NN_UTR	A1
bensinkostnad	NN_UTR	A1
bensinstation	NN_UTR	A1
benskalledinosaur	NN_UTR	B1
benskörhet	NN_UTR	A1
benuppmjukning	NN_UTR	A1
benutrymme	NN_NEU	A1
benägen	JJ	A2
benägenhet	NN_UTR	A1
benämna	VB	A1
benämning	NN_UTR	A1
benåda	VB	A2
beordra	VB	A2
bereda	VB	A1
beredskap	NN_UTR	A2
berest	JJ	A1
berg	NN_NEU	A1
bergmansk	JJ	A2
bergsgorilla	NN_UTR	A2
bergsklättra	VB	B2
bergsklättrare	NN_UTR	B1
bergstopp	NN_UTR	A1
bergsäker	JJ	B1
bergtagen	JJ	A2
bergtroll	NN_NEU	A2
berika	VB	A1
bero	VB	B1
beroende	NN_NEU	A1
berusa	VB	A1
berusande	NN_NEU	B1
beryktad	JJ	B1
beräkna	VB	A1
berätta	VB	A1
berättande	NN_NEU	A1
berättare	NN_UTR	A1
berättarform	NN_UTR	A1
berättartradition	NN_UTR	B1
berättelse	NN_UTR	A2
berättiga	VB	A1
beröm	NN_NEU	A1
berömd	JJ	A1
berömma	VB	A2
beröra	VB	A1
beröring	NN_UTR	A1
beröva	VB	B1
besanna	VB	A1
besegra	VB	A1
besiktiga	VB	B1
besiktning	NN_UTR	A1
besitta	VB	A1
besk	JJ	A1
beskatta	VB	A1
besked	NN_NEU	A1
beskjuta	VB	B1
beskriva	VB	A1
beskrivning	NN_UTR	A1
beskyddare	NN_UTR	A1
beskylla	VB	A2
beslagta	VB	A2
beslut	NN_NEU	A1
beslut	NN_UTR	A1
besluta	VB	A1
beslutsam	JJ	B2
beslutsfattande	NN_NEU	A1
beslutsförmåga	NN_UTR	B1
beslutsprotokoll	NN_NEU	B1
besläktad	JJ	A1
bespara	VB	A1
besparing	NN_UTR	A1
bespruta	VB	B1
bestick	NN_NEU	A1
bestiga	VB	A2
bestryka	VB	A1
beställa	VB	A1
beställning	NN_UTR	A2
bestämd	JJ	A1
bestämdhet	NN_UTR	A1
bestämma	VB	A1
bestämmelse	NN_UTR	A1
beständighet	NN_UTR	A1
bestå	VB	A1
bestörtning	NN_UTR	A2
besvara	VB	A1
besvikelse	NN_UTR	A2
besviken	JJ	A1
besvär	NN_NEU	A1
besvärlig	JJ	A2
besynnerlig	JJ	A2
besättning	NN_UTR	A2
besättningsman	NN_UTR	B1
beså	VB	A1
besök	NN_NEU	A1
besöka	VB	A1
besökare	NN_UTR	A1
besöksmål	NN_NEU	A2
beta	VB	A1
betala	VB	A1
betalning	NN_UTR	A1
betalningsanmärkning	NN_UTR	B1
betalningsmedel	NN_NEU	A1
beteckna	VB	A2
beteckning	NN_UTR	A1
beteende	NN_NEU	A1
beteendemönster	NN_NEU	B2
beteenderegel	NN_UTR	B2
betinga	VB	A2
betjäna	VB	A2
betona	VB	A1
betong	NN_UTR	A1
betoning	NN_UTR	A2
betrakta	VB	A1
betraktare	NN_UTR	A2
beträda	VB	A2
betunga	VB	A2
betyda	VB	A1
betydelse	NN_UTR	A1
betydelsefull	JJ	A1
betydelsefält	NN_NEU	A1
betydelseskiljande	JJ	A1
betydlig	JJ	B1
betyg	NN_NEU	A2
betänka	VB	A2
beundra	VB	A1
bevaka	VB	B1
bevakning	NN_UTR	A1
bevara	VB	A1
beveka	VB	A1
bevilja	VB	A1
bevingad	JJ	A1
bevis	NN_NEU	A1
bevisa	VB	A1
bevisligen	AB	A1
bevisvärde	NN_NEU	A1
bi	NN_NEU	A1
bibel	NN_UTR	A1
bibliotek	NN_NEU	A1
bibliotekarie	NN_UTR	B1
bibliotekskatalog	NN_UTR	A1
biceps	NN_UTR	A2
bidra	VB	A1
bidrag	NN_NEU	A1
bidragsförskott	NN_NEU	B2
bidrottning	NN_UTR	A1
bifall	NN_NEU	A1
biff	NN_UTR	A1
bifoga	VB	A1
bikini	NN_UTR	A2
bil	NN_UTR	A1
bila	NN_UTR	A1
bila	VB	A1
bilaga	NN_UTR	A1
bilannons	NN_UTR	A1
bilburen	JJ	B1
bild	NN_UTR	A1
bilda	VB	B1
bildlig	JJ	A2
bildlärare	NN_UTR	A1
bildspråk	NN_NEU	B1
bildörr	NN_UTR	B1
bilfri	JJ	A1
bilfärd	NN_UTR	A1
bilfärja	NN_UTR	A1
bilförare	NN_UTR	A2
bilförsäljare	NN_UTR	A2
bilism	NN_UTR	B1
bilist	NN_UTR	A1
biljett	NN_UTR	A1
biljettautomat	NN_UTR	B1
biljettkassa	NN_UTR	A1
biljettkontor	NN_NEU	A2
biljettpris	NN_NEU	A1
bilkö	NN_UTR	A1
bilkörning	NN_UTR	B1
billig	JJ	A1
bilmärke	NN_NEU	A2
bilnummer	NN_NEU	A2
bilolycka	NN_UTR	A2
bilprovning	NN_UTR	A1
bilradio	NN_UTR	A1
bilreklam	NN_UTR	A1
bilresa	NN_UTR	A1
bilskola	NN_UTR	A1
bilstöld	NN_UTR	B1
biltak	NN_NEU	A1
biltjuv	NN_UTR	B1
biltrafik	NN_UTR	A1
bilverkstad	NN_UTR	A1
binda	VB	A1
bindestreck	NN_NEU	A1
bio	NN_UTR	A1
bioannons	NN_UTR	B1
biobränsle	NN_NEU	B2
biodlare	NN_UTR	A1
biogas	NN_UTR	B1
biogasbil	NN_UTR	B1
biograf	NN_UTR	A1
biografi	NN_UTR	A1
biolog	NN_UTR	A1
biologi	NN_UTR	A1
biologisk	JJ	B1
biomedicin	NN_UTR	B2
biomormor	NN_UTR	B2
biopappa	NN_UTR	A1
bisak	NN_UTR	A1
bisarr	JJ	B1
bisats	NN_UTR	A1
biskop	NN_UTR	B1
